🕘️更新时间,#genre#
晴彩篮球,http://125.121.255.120:9988/udp/233.50.202.27:5140
晴彩羽毛球,http://125.121.255.120:9988/udp/233.50.202.28:5140
晴彩羽毛球,http://125.121.25.179:9988/udp/233.50.202.28:5140
晴彩广场舞,http://125.121.255.120:9988/udp/233.50.202.29:5140
赛事睛彩青少,http://bigy.timwin.top:5400/rtp/239.3.1.127:8001
赛事睛彩广场,http://bigy.timwin.top:5400/rtp/239.3.1.128:8001
咪咕4K-1,http://rrs03.hw.gmcc.net:8088/PLTV/81/224/3221226938/1.m3u8
咪咕4K-1,http://rrs03.hw.gmcc.net:8088/PLTV/81/224/3221226989/1.m3u8
咪咕4K-1,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226938/1.m3u8
咪咕4K-1,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226989/1.m3u8
咪咕4K-2,http://rrs03.hw.gmcc.net:8088/PLTV/81/224/3221226991/1.m3u8
咪咕4K-2,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226991/1.m3u8
咪咕体育2,http://[2409:8087:1a01:df::7005]/TVOD/88888888/224/3221226031/main.m3u8
咪咕体育3,http://[2409:8087:1a01:df::7005]/TVOD/88888888/224/3221225912/main.m3u8
咪咕视频,http://rrs03.hw.gmcc.net:8088/PLTV/81/224/3221226776/1.m3u8
咪咕视频1_8M1080,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226909/1.m3u8
咪咕视频3_8M1080,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226918/1.m3u8
咪咕视频4_8M1080,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226929/1.m3u8
咪咕视频5_8M1080,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226930/1.m3u8
咪咕视频7_8M1080,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226935/1.m3u8
咪咕视频8_8M1080,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226948/1.m3u8
咪咕视频9_8M1080,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226951/1.m3u8
咪咕视频10_8M1080,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226954/1.m3u8
咪咕视频11_8M1080,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226966/1.m3u8
咪咕视频12_8M1080,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226969/1.m3u8
咪咕视频13_8M1080,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226982/1.m3u8
咪咕视频14_8M1080,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226985/1.m3u8
咪咕视频15_8M1080,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226988/1.m3u8
咪咕视频16_8M1080,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226992/1.m3u8
咪咕视频17_8M1080,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226994/1.m3u8
咪咕视频18_8M1080,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226995/1.m3u8
咪咕视频19_8M1080,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221227024/1.m3u8
咪咕视频20_8M1080,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221227027/1.m3u8
咪咕视频21_8M1080,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221227030/1.m3u8
咪咕视频22_8M1080,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221227036/1.m3u8
咪咕视频23_8M1080,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221227791/1.m3u8
咪咕视频24_8M1080,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221227836/1.m3u8
咪咕视频25_8M1080,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221227879/1.m3u8
咪咕视频26_8M1080,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221227883/1.m3u8
咪咕视频27_8M1080,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221227887/1.m3u8
咪咕视频28_8M1080,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221227941/1.m3u8
咪咕视频29_8M1080,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221227942/1.m3u8
咪咕视频30_8M1080,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221227946/1.m3u8
咪咕视频31_8M1080,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221227948/1.m3u8
咪咕视频32_8M1080,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221227949/1.m3u8
咪咕视频33_8M1080,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221227950/1.m3u8
咪咕视频34_8M1080,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221227958/1.m3u8
咪咕视频35_5M1080,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226855/1.m3u8
咪咕视频36_5M1080,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226860/1.m3u8
咪咕视频38_5M1080,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226921/1.m3u8
咪咕视频39_5M1080,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226924/1.m3u8
咪咕视频40_5M1080,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226926/1.m3u8
咪咕视频41_5M1080,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226927/1.m3u8
咪咕视频43_5M1080,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226936/1.m3u8
咪咕视频44_5M1080,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226941/1.m3u8
咪咕视频45_5M1080,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226944/1.m3u8
咪咕视频46_5M1080,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226947/1.m3u8
咪咕视频48_5M1080,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226953/1.m3u8
咪咕视频49_5M1080,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226956/1.m3u8
咪咕视频52_5M1080,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221227003/1.m3u8
咪咕视频53_5M1080,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221227006/1.m3u8
咪咕视频54_5M1080,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221227009/1.m3u8
咪咕视频55_5M1080,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221227012/1.m3u8
咪咕视频56_5M1080,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221227891/1.m3u8
咪咕视频57_5M1080,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221227954/1.m3u8
咪咕视频58_5M1080,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221227956/1.m3u8
咪咕视频59_5M1080,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221227960/1.m3u8
咪咕视频1,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226124/1.m3u8
咪咕视频1,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226909/1.m3u8
咪咕视频2,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226147/1.m3u8
咪咕视频2,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226912/1.m3u8
咪咕视频3,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226469/1.m3u8
咪咕视频3,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226915/1.m3u8
咪咕视频4,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226472/1.m3u8
咪咕视频4,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226918/1.m3u8
咪咕视频5,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226124/index.m3u8
咪咕视频5,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226921/1.m3u8
咪咕体育,http://m.061899.xyz/mg/mgty
咪咕体育,http://36.49.50.4:8800/rtp/239.37.0.194:5540
咪咕体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226398/index.m3u8
晴彩青少,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010147/1.m3u8
咪咕直播2,http://[2409:8087:5e00:24::2d]:6610/000000001000/1/3000000001000005969/index.m3u8?channel-id=FifastbLive&Contentid=3000000001000005969&livemode=1&stbId=YanG-1989
咪咕直播3,http://[2409:8087:5e00:24::2d]:6610/000000001000/1/3000000001000007218/index.m3u8?channel-id=FifastbLive&Contentid=3000000001000007218&livemode=1&stbId=YanG-1989
咪咕直播4,http://[2409:8087:5e00:24::2d]:6610/000000001000/1/3000000001000008001/index.m3u8?channel-id=FifastbLive&Contentid=3000000001000008001&livemode=1&stbId=YanG-1989
咪咕直播5,http://[2409:8087:5e00:24::2d]:6610/000000001000/1/3000000001000008176/index.m3u8?channel-id=FifastbLive&Contentid=3000000001000008176&livemode=1&stbId=YanG-1989
咪咕直播6,http://[2409:8087:5e00:24::2d]:6610/000000001000/1/3000000001000008379/index.m3u8?channel-id=FifastbLive&Contentid=3000000001000008379&livemode=1&stbId=YanG-1989
咪咕直播7,http://[2409:8087:5e00:24::2d]:6610/000000001000/1/3000000001000010129/index.m3u8?channel-id=FifastbLive&Contentid=3000000001000010129&livemode=1&stbId=YanG-1989
咪咕直播8,http://[2409:8087:5e00:24::2d]:6610/000000001000/1/3000000001000010948/index.m3u8?channel-id=FifastbLive&Contentid=3000000001000010948&livemode=1&stbId=YanG-1989
咪咕直播9,http://[2409:8087:5e00:24::2d]:6610/000000001000/1/3000000001000028638/index.m3u8?channel-id=FifastbLive&Contentid=3000000001000028638&livemode=1&stbId=YanG-1989
咪咕直播10,http://[2409:8087:5e00:24::2d]:6610/000000001000/1/3000000001000031494/index.m3u8?channel-id=FifastbLive&Contentid=3000000001000031494&livemode=1&stbId=YanG-1989
咪咕直播11,http://[2409:8087:5e00:24::2d]:6610/000000001000/1/3000000010000000097/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000000097&livemode=1&stbId=YanG-1989
咪咕直播12,http://[2409:8087:5e00:24::2d]:6610/000000001000/1/3000000010000002019/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000002019&livemode=1&stbId=YanG-1989
咪咕直播13,http://[2409:8087:5e00:24::2d]:6610/000000001000/1/3000000010000002809/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000002809&livemode=1&stbId=YanG-1989
咪咕直播14,http://[2409:8087:5e00:24::2d]:6610/000000001000/1/3000000010000003915/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000003915&livemode=1&stbId=YanG-1989
咪咕直播15,http://[2409:8087:5e00:24::2d]:6610/000000001000/1/3000000010000004193/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000004193&livemode=1&stbId=YanG-1989
咪咕直播16,http://[2409:8087:5e00:24::2d]:6610/000000001000/1/3000000010000005837/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000005837&livemode=1&stbId=YanG-1989
咪咕直播17,http://[2409:8087:5e00:24::2d]:6610/000000001000/1/3000000010000006077/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000006077&livemode=1&stbId=YanG-1989
咪咕直播18,http://[2409:8087:5e00:24::2d]:6610/000000001000/1/3000000010000006658/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000006658&livemode=1&stbId=YanG-1989
咪咕直播19,http://[2409:8087:5e00:24::2d]:6610/000000001000/1/3000000010000009788/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000009788&livemode=1&stbId=YanG-1989
咪咕直播20,http://[2409:8087:5e00:24::2d]:6610/000000001000/1/3000000010000010833/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000010833&livemode=1&stbId=YanG-1989
咪咕直播21,http://[2409:8087:5e00:24::2d]:6610/000000001000/1/3000000010000011297/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000011297&livemode=1&stbId=YanG-1989
咪咕直播23,http://[2409:8087:5e00:24::2d]:6610/000000001000/1/3000000010000012558/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000012558&livemode=1&stbId=YanG-1989
咪咕直播24,http://[2409:8087:5e00:24::2d]:6610/000000001000/1/3000000010000012616/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000012616&livemode=1&stbId=YanG-1989
咪咕直播26,http://[2409:8087:5e00:24::2d]:6610/000000001000/1/3000000010000015560/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000015560&livemode=1&stbId=YanG-1989
咪咕直播28,http://[2409:8087:5e00:24::2d]:6610/000000001000/1/3000000010000019839/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000019839&livemode=1&stbId=YanG-1989
咪咕直播29,http://[2409:8087:5e00:24::2d]:6610/000000001000/1/3000000010000021904/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000021904&livemode=1&stbId=YanG-1989
咪咕直播30,http://[2409:8087:5e00:24::2d]:6610/000000001000/1/3000000010000023434/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000023434&livemode=1&stbId=YanG-1989
睛彩广场,https://zby.130519.xyz/PLTV/11/224/3221226139/index.m3u8
咪咕视频4K,http://r.jdshipin.com/ln4xk
咪咕视频4K-2,http://r.jdshipin.com/Lqdwf
CGT西语咪咕,https://0472.org/hls/cgtnx.m3u8
CGT阿语咪咕,https://0472.org/hls/cgtna.m3u8
CGT法语咪咕,http://espanol-liveali.cgtn.com/hls/LSveOGBaBw41Ea7ukkVAUdKQ220802LSTexu6xAuFH8VZNBLE1ZNEa220802cd.m3u8
CGT法语咪咕,https://0472.org/hls/cgtnf.m3u8
家庭影院咪咕,http://z.b.bkpcp.top/m.php?id=jtyy
动作电影咪咕,https://live.264788.xyz/channel/newtvdongzuodianying?streamid=dc4df8b22f3ce9e79832bdd91cd7ea76&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
动作电影咪咕,https://live.264788.xyz/channel/newtvdongzuodianying?streamid=05ad887268adec6763cb8eafd1c0b6ec&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
动作电影咪咕,http://live.metshop.top/huya/11602077
军事大片咪咕,http://k.061899.xyz/k.php?id=jsm
新片映厅咪咕,http://k.061899.xyz/k.php?id=xpdy
新片映厅咪咕,https://live.chinacert.cftest5.cn/cnmg/live/619495952
新片映厅咪咕,http://www.ikerobot.com:1234/619495952
新片映厅咪咕,http://tv123.cc.cd/live.php?ch=2627&sid=6e74595f5d97521872bafb3c715e5413&exp=1787238227&sig=7c44a7149225e66f1a75b1c2798bf66316479d60712d6d318a99562823c57a98
新片映厅咪咕,http://tv123.cc.cd/live.php?ch=2639&sid=e9ed6da76f31820ec220e66eeb6e819f&exp=1787407888&sig=b86fdbc95b84d7e8900e58796a686f5d3ebdc5274afa2d9854bcf525352d36ae
cct4欧洲咪咕,http://z.b.bkpcp.top/m.php?id=cctv4o
cct4美洲咪咕,http://z.b.bkpcp.top/m.php?id=cctv4m
咪咕24小时体育台,http://k.061899.xyz/k.php?id=mgty
咪咕直播22,http://[2409:8087:5e00:24::2d]:6610/000000001000/1/3000000010000011518/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000011518&livemode=1&stbId=YanG-1989
咪咕直播25,http://[2409:8087:5e00:24::2d]:6610/000000001000/1/3000000010000015470/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000015470&livemode=1&stbId=YanG-1989
咪咕直播27,http://[2409:8087:5e00:24::2d]:6610/000000001000/1/3000000010000017678/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000017678&livemode=1&stbId=YanG-1989

☘️IPTV特色频道,#genre#
中华特产,https://live.264788.xyz/channel/zhonghuatechan?streamid=178ebb028731ddfaac7e4443ad000566&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
中华特产,https://live.264788.xyz/channel/zhonghuatechan?streamid=b469f191f722702a0120a523eca2eb11&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
中华特产,http://mgsp-ws2.live.miguvideo.com:8088/migu/kailu/zhtc/51/20251103/index.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=600697&netType=0&sid=5910022295&pid=2028597139&timestamp=20260714160220&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=959986618&ParentNodeID=-99&assertID=5910022295&client_ip=171.8.79.254&SecurityKey=20260714160220&promotionId=&mvid=5900006771&mcid=500020&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=37567eecd45c1d63077148c62192eb7e&sv=10004&ct=android
中华特产,http://hlszymgsplive.miguvideo.com:8080/migu/kailu/zhtc/51/20251103/index.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=600697&netType=0&sid=5910022295&pid=2028597139&timestamp=20260715080240&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=959986618&ParentNodeID=-99&assertID=5910022295&client_ip=171.8.79.254&SecurityKey=20260715080240&promotionId=&mvid=5900006771&mcid=500020&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=d5c781240bffa4f896487214b213003a&sv=10004&ct=android
中华特产,http://mgsp-hs2.live.miguvideo.com:8088/migu/kailu/zhtc/51/20251103/index.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=600697&netType=0&sid=5910022295&pid=2028597139&timestamp=20260716160319&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=959986618&ParentNodeID=-99&assertID=5910022295&client_ip=171.8.79.254&SecurityKey=20260716160319&promotionId=&mvid=5900006771&mcid=500020&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=d9bb56867b3f3d2b8daa7542db0d0db0&sv=10004&ct=android
优优宝贝,https://live.264788.xyz/channel/youyoubaobei?streamid=d5609bf82cbe2686897ae744037848fa&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
优优宝贝,https://live.264788.xyz/channel/youyoubaobei?streamid=edaff35b43f38fdaa202556c09bf75cc&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
经典电影,https://yylunbo.ottiptv.cc/yy/1414812324
经典电影,https://stream1.freetv.fun/jing-dian-dian-ying-9.ctv
经典电影,https://stream1.freetv.fun/jing-dian-dian-ying-8.ctv
经典电影,https://stream1.freetv.fun/jing-dian-dian-ying-15.ctv
经典电影,https://down-hls.qxiu.com/live/453135/index.m3u8
靖天卡通,https://litv.tzh911.qzz.io/litv.php?id=4gtv-4gtv044&token=https://t.me/GPT_858
靖天卡通,https://hls-gateway.vpstv.net/streams/476249.m3u8
靖天卡通,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv044
靖天卡通,https://live.catvod.com/live.php?id=jingtiancartoon_twn&token=4f26239d3a98dafc388f21d0e9e88d5abe734a56ecc705835121ede1f526ef51%3A1762392062%3AMjAuNDkuNjEuNTI%3D
靖天卡通,https://stream1.freetv.fun/jing-tian-qia-tong-1.m3u8
谍战剧场,http://[2409:8087:5e00:24::2d]:6610/000000001000/1/5000000011000288004/index.m3u8?channel-id=bestzb&Contentid=5000000011000288004&livemode=1&stbId=YanG-1989
四海钓鱼,http://t.061899.xyz/tl/tl.php?id=shdy
四海钓鱼,http://gslbmgsplive.miguvideo.com/wd_r4/peoplecn/shdiaoyu/1200/index.m3u8?msisdn=5fff8f2a62e1f757fd9616be50a757da&mdspid=&spid=600697&netType=0&sid=5910022184&pid=2028597139&timestamp=20260714062121&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=637444975&ParentNodeID=-99&assertID=5910022184&client_ip=39.103.188.159&SecurityKey=20260714062121&promotionId=&mvid=5100132656&mcid=500020&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=399777b79aecebdf2380aec97d022458&ddCalcu=8359v49a27l27a07db7799caeeac0e8b3d2f&sv=10004&ct=android
四海钓鱼,http://hlszymgsplive.miguvideo.com:8080/wd_r4/peoplecn/shdiaoyu/1200/index.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=600697&netType=0&sid=5910022184&pid=2028597139&timestamp=20260702160208&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=637444975&ParentNodeID=-99&assertID=5910022184&client_ip=171.8.79.254&SecurityKey=20260702160208&promotionId=&mvid=5100132656&mcid=500020&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=fffa69c7cd4dd5feeb4c0496ebaf4d6c&sv=10004&ct=android
四海钓鱼,http://hlszymgsplive.miguvideo.com:8080/wd_r4/peoplecn/shdiaoyu/1200/index.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=600697&netType=0&sid=5910022184&pid=2028597139&timestamp=20260714040208&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=637444975&ParentNodeID=-99&assertID=5910022184&client_ip=171.8.79.254&SecurityKey=20260714040208&promotionId=&mvid=5100132656&mcid=500020&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=0239d4e16a21a6bb324b125b9669be87&sv=10004&ct=android
四海钓鱼,http://goo.bkpcp.top/mg/shdy
环球旅游,http://mgsp-cty2.live.miguvideo.com:8088/migu/kailu/hqly/51/20250915/index.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=600697&netType=0&sid=5910022200&pid=2028597139&timestamp=20260714080222&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=958475356&ParentNodeID=-99&assertID=5910022200&client_ip=171.8.79.254&SecurityKey=20260714080222&promotionId=&mvid=5900006723&mcid=500020&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=2c84cd74d7fe225fce293209ea307fed&sv=10004&ct=android
环球旅游,http://hlszymgsplive.miguvideo.com:8080/migu/kailu/hqly/51/20250915/index.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=600697&netType=0&sid=5910022200&pid=2028597139&timestamp=20260715160249&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=958475356&ParentNodeID=-99&assertID=5910022200&client_ip=171.8.79.254&SecurityKey=20260715160249&promotionId=&mvid=5900006723&mcid=500020&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=d0985a8e07fd9645911c2e28a6de9dbe&sv=10004&ct=android
环球旅游,http://hlszymgsplive.miguvideo.com:8080/migu/kailu/hqly/51/20250915/index.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=600697&netType=0&sid=5910022200&pid=2028597139&timestamp=20260715040236&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=958475356&ParentNodeID=-99&assertID=5910022200&client_ip=171.8.79.254&SecurityKey=20260715040236&promotionId=&mvid=5900006723&mcid=500020&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=e226ee863c20d82ad1c4432a79d0c11c&sv=10004&ct=android
环球旅游,http://hlszymgsplive.miguvideo.com:8080/migu/kailu/hqly/51/20250915/index.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=600697&netType=0&sid=5910022200&pid=2028597139&timestamp=20260716160319&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=958475356&ParentNodeID=-99&assertID=5910022200&client_ip=171.8.79.254&SecurityKey=20260716160319&promotionId=&mvid=5900006723&mcid=500020&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=3eebd68c8e2a7466a9292183f221a9e1&sv=10004&ct=android
环球旅游,http://hlszymgsplive.miguvideo.com:8080/migu/kailu/hqly/51/20250915/index.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=600697&netType=0&sid=5910022200&pid=2028597139&timestamp=20260716040306&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=958475356&ParentNodeID=-99&assertID=5910022200&client_ip=171.8.79.254&SecurityKey=20260716040306&promotionId=&mvid=5900006723&mcid=500020&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=051d905a02fc30aa825eed7ce6cec37e&sv=10004&ct=android
先锋乒羽,https://live.264788.xyz/channel/xianfengpingyu?streamid=9d89001802521e3145543837c4ebb717&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
先锋乒羽,https://live.264788.xyz/channel/xianfengpingyu?streamid=572af951fd5aad7b29bf0f63ae075991&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
先锋乒羽,https://hls-gateway.vpstv.net/streams/708971.m3u8
爱上4K,http://183.220.20.17:4321/rtp/239.11.0.120:5140
爱上4K,http://182.135.66.163:18888/rtp/239.94.0.21:5140
爱上4K,http://182.135.66.163:1888/rtp/239.94.0.21:5140
国学频道,http://198.204.228.26/live/gxpd.m3u8
国学频道,http://192.151.150.154/live/gxpd.m3u8
国学频道,http://38.75.136.137:98/gslb/dsdqpub/gxpd.m3u8?auth=testpub
国学频道,http://tvcdn.stream3.hndt.com/tv/647f9277018410008cf925e200000000_transios/playlist.m3u8?wsSecret=769513315ca2ff7c4070527f1849a6fb&wsTime=1787292018
国学频道,http://tvcdn.stream3.hndt.com/tv/647f9277018410008cf925e200000000_transios/playlist.m3u8?wsSecret=6c4d9595059e29602d3fe2c4f1adba9b&wsTime=1787378338
古装剧场,https://live.264788.xyz/channel/newtvguzhuangjuchang?streamid=76dbf3773411d57d7236af83e63839d8&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
古装剧场,https://live.264788.xyz/channel/newtvguzhuangjuchang?streamid=3dffafcb0b9381eebfa771aa183eb4fc&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
古装剧场,http://[2409:8087:5e00:24::2d]:6610/000000001000/1/2000000003000000024/index.m3u8?channel-id=hnbblive&Contentid=2000000003000000024&livemode=1&stbId=YanG-1989
古装剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225663/index.m3u8
古装剧场,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010004/1.m3u8
家庭影院,http://m.061899.xyz/mg/jtyy
家庭影院,http://z.b.bkpcp.top/m.php?id=jtyy
动作电影,http://m.061899.xyz/mg/dzdy
动作电影,http://data.3g.yy.com/live/hls/1382735573/1382735573
动作电影,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225661/index.m3u8
年代新闻,https://hls-gateway.vpstv.net/streams/709037.m3u8
年代新闻,https://smart.dxjc.pp.ua/smart.php?id=niandainews_twn&token=tmxk
年代新闻,https://t.freetv.fun/live/nian-dai-xin-wen.m3u8
