央  视,#genre#
徽州新闻频道,http://202.102.201.244:40022/rtp/238.1.78.138:6976
太平电视台,http://202.102.201.244:40022/rtp/238.1.78.199:7464
歙县综合频道,http://202.102.201.244:40022/rtp/238.1.78.200:7472
休宁新闻综合,http://202.102.201.244:40022/rtp/238.1.79.20:4272
祁门综合频道,http://202.102.201.244:40022/rtp/238.1.79.14:4224
黟县新闻综合,http://202.102.201.244:40022/rtp/238.1.78.149:7064
绩溪新闻频道,http://202.102.201.244:40022/rtp/238.1.78.218:7616
旌德新闻综合,http://202.102.201.244:40022/rtp/238.1.78.215:7592
池州新闻综合,http://202.102.201.244:40022/rtp/238.1.78.147:7048
池州公共频道,http://202.102.201.244:40022/rtp/238.1.78.148:7056
东方卫视4K,http://202.102.201.244:40022/rtp/238.1.79.39:4428
浙江卫视4K,http://202.102.201.244:40022/rtp/238.1.79.28:4336
江苏卫视4K,http://202.102.201.244:40022/rtp/238.1.78.37:4088
广东卫视4K,http://202.102.201.244:40022/rtp/238.1.79.25:4312
四川卫视4K,http://202.102.201.244:40022/rtp/238.1.79.51:4520
湖南卫视4K,http://202.102.201.244:40022/rtp/238.1.79.38:4416
深圳卫视4K,http://202.102.201.244:40022/rtp/238.1.79.26:4320
山东卫视4K,http://202.102.201.244:40022/rtp/238.1.79.29:4344
北京卫视4K,http://202.102.201.244:40022/rtp/238.1.79.24:4304

陕西电信源,#genre#
CCTV1HD,http://36.44.76.31:5554/rtp/239.112.205.59:5140#http://36.44.76.31:5554/rtp/239.109.205.118:8880#http://36.44.76.31:5554/rtp/239.111.205.46:5140#http://36.44.76.31:5554/rtp/239.109.205.222:9726
CCTV2HD,http://36.44.76.31:5554/rtp/239.112.205.78:5140#http://36.44.76.31:5554/rtp/239.109.205.106:8784
CCTV3HD,http://36.44.76.31:5554/rtp/239.109.205.79:8568#http://36.44.76.31:5554/rtp/239.112.205.221:5140
CCTV4HD,http://36.44.76.31:5554/rtp/239.112.205.202:5140#http://36.44.76.31:5554/rtp/239.109.205.159:9108
CCTV4欧洲HD,http://36.44.76.31:5554/rtp/239.111.205.83:5140
CCTV4美洲HD,http://36.44.76.31:5554/rtp/239.111.205.84:5140
CCTV5HD,http://36.44.76.31:5554/rtp/239.109.205.80:8576#http://36.44.76.31:5554/rtp/239.112.205.222:5140#http://36.44.76.31:5554/rtp/239.111.205.10:5140
CCTV5+HD,http://36.44.76.31:5554/rtp/239.109.205.214:9208#http://36.44.76.31:5554/rtp/239.111.205.13:5140
CCTV6HD,http://36.44.76.31:5554/rtp/239.109.205.84:8608#http://36.44.76.31:5554/rtp/239.112.205.223:5140
CCTV7HD,http://36.44.76.31:5554/rtp/239.110.205.7:9774#http://36.44.76.31:5554/rtp/239.109.205.216:9702#http://36.44.76.31:5554/rtp/239.112.205.83:5140
CCTV8HD,http://36.44.76.31:5554/rtp/239.109.205.90:8656#http://36.44.76.31:5554/rtp/239.112.205.224:5140
CCTV9HD,http://36.44.76.31:5554/rtp/239.110.205.8:9778#http://36.44.76.31:5554/rtp/239.112.205.85:5140
CCTV10HD,http://36.44.76.31:5554/rtp/239.110.205.9:9782#http://36.44.76.31:5554/rtp/239.112.205.86:5140
CCTV11HD,http://36.44.76.31:5554/rtp/239.111.205.11:5140#http://36.44.76.31:5554/rtp/239.109.205.102:8752#http://36.44.76.31:5554/rtp/239.112.205.213:5140
CCTV12HD,http://36.44.76.31:5554/rtp/239.112.205.88:5140#http://36.44.76.31:5554/rtp/239.110.205.10:9786
CCTV13HD,http://36.44.76.31:5554/rtp/239.111.205.53:5140
CCTV14HD,http://36.44.76.31:5554/rtp/239.110.205.20:9826#http://36.44.76.31:5554/rtp/239.112.205.91:5140
CCTV15HD,http://36.44.76.31:5554/rtp/239.112.205.214:5140#http://36.44.76.31:5554/rtp/239.109.205.103:8760
CCTV16HD,http://36.44.76.31:5554/rtp/239.111.205.133:5140
CCTV16-4K,http://36.44.76.31:5554/rtp/239.111.205.134:5140
CCTV17HD,http://36.44.76.31:5554/rtp/239.112.205.211:5140#http://36.44.76.31:5554/rtp/239.109.205.88:8640
CCTV4K,http://36.44.76.31:5554/rtp/239.111.205.40:5140#http://36.44.76.31:5554/rtp/239.109.205.192:9608#http://36.44.76.31:5554/rtp/239.111.205.38:5140
北京卫视4K,http://36.44.76.31:5554/rtp/239.109.205.5:9144#http://36.44.76.31:5554/rtp/239.111.205.51:5140
东方卫视4K,http://36.44.76.31:5554/rtp/239.111.205.67:5140
广东卫视4K,http://36.44.76.31:5554/rtp/239.110.205.36:9850#http://36.44.76.31:5554/rtp/239.111.205.103:5140
深圳卫视4K,http://36.44.76.31:5554/rtp/239.109.205.195:9642#http://36.44.76.31:5554/rtp/239.111.205.104:5140
湖南卫视4K,http://36.44.76.31:5554/rtp/239.111.205.63:5140#http://36.44.76.31:5554/rtp/239.110.205.91:7912#http://36.44.76.31:5554/rtp/239.110.205.91:7912
山东卫视4K,http://36.44.76.31:5554/rtp/239.110.205.6:9770#http://36.44.76.31:5554/rtp/239.111.205.66:5140
四川卫视4K,http://36.44.76.31:5554/rtp/239.110.205.90:7916#http://36.44.76.31:5554/rtp/239.111.205.62:5140
浙江卫视4K,http://36.44.76.31:5554/rtp/239.111.205.65:5140#http://36.44.76.31:5554/rtp/239.109.205.104:8768
江苏卫视4K,http://36.44.76.31:5554/rtp/239.109.205.97:8712#http://36.44.76.31:5554/rtp/239.111.205.64:5140
爱上4K,http://36.44.76.31:5554/rtp/239.112.205.186:5140#http://36.44.76.31:5554/rtp/239.109.205.53:8360
重庆卫视HD,http://36.44.76.31:5554/rtp/239.112.205.179:5140
江苏卫视HD,http://36.44.76.31:5554/rtp/239.112.205.63:5140#http://36.44.76.31:5554/rtp/239.109.205.119:8368
浙江卫视HD,http://36.44.76.31:5554/rtp/239.109.205.120:8896#http://36.44.76.31:5554/rtp/239.112.205.64:5140
东方卫视HD,http://36.44.76.31:5554/rtp/239.112.205.61:5140#http://36.44.76.31:5554/rtp/239.109.205.121:8904
湖南卫视HD,http://36.44.76.31:5554/rtp/239.112.205.62:5140
广东卫视HD,http://36.44.76.31:5554/rtp/239.109.205.188:9610#http://36.44.76.31:5554/rtp/239.112.205.66:5140
深圳卫视HD,http://36.44.76.31:5554/rtp/239.109.205.189:9602#http://36.44.76.31:5554/rtp/239.109.205.163:9002#http://36.44.76.31:5554/rtp/239.112.205.67:5140
北京卫视HD,http://36.44.76.31:5554/rtp/239.112.205.65:5140#http://36.44.76.31:5554/rtp/239.109.205.162:8898
山东卫视HD,http://36.44.76.31:5554/rtp/239.112.205.70:5140#http://36.44.76.31:5554/rtp/239.109.205.191:9606
天津卫视HD,http://36.44.76.31:5554/rtp/239.110.205.23:9838#http://36.44.76.31:5554/rtp/239.112.205.74:5140
贵州卫视HD,http://36.44.76.31:5554/rtp/239.109.205.139:9024#http://36.44.76.31:5554/rtp/239.112.205.178:5140
四川卫视HD,http://36.44.76.31:5554/rtp/239.112.205.184:5140#http://36.44.76.31:5554/rtp/239.110.205.18:9818
安徽卫视HD,http://36.44.76.31:5554/rtp/239.110.205.11:9790#http://36.44.76.31:5554/rtp/239.112.205.72:5140
山西卫视HD,http://36.44.76.31:5554/rtp/239.111.205.39:5140
江西卫视HD,http://36.44.76.31:5554/rtp/239.111.205.16:5140#http://36.44.76.31:5554/rtp/239.109.205.96:8704
湖北卫视HD,http://36.44.76.31:5554/rtp/239.109.205.165:9006#http://36.44.76.31:5554/rtp/239.112.205.69:5140
陕西卫视HD,http://36.44.76.31:5554/rtp/239.111.205.35:5140
东南卫视HD,http://36.44.76.31:5554/rtp/239.109.205.177:9626#http://36.44.76.31:5554/rtp/239.112.205.182:5140
吉林卫视HD,http://36.44.76.31:5554/rtp/239.109.205.115:8856#http://36.44.76.31:5554/rtp/239.112.205.183:5140
黑龙江卫视HD,http://36.44.76.31:5554/rtp/239.109.205.190:9604#http://36.44.76.31:5554/rtp/239.112.205.68:5140
辽宁卫视HD,http://36.44.76.31:5554/rtp/239.110.205.12:9794#http://36.44.76.31:5554/rtp/239.112.205.73:5140
河南卫视HD,http://36.44.76.31:5554/rtp/239.109.205.140:9026#http://36.44.76.31:5554/rtp/239.112.205.180:5140
河北卫视HD,http://36.44.76.31:5554/rtp/239.112.205.200:5140#http://36.44.76.31:5554/rtp/239.109.205.158:9106
云南卫视HD,http://36.44.76.31:5554/rtp/239.111.205.106:5140#http://36.44.76.31:5554/rtp/239.109.205.215:9216
广西卫视HD,http://36.44.76.31:5554/rtp/239.111.205.14:5140
宁夏卫视HD,http://36.44.76.31:5554/rtp/239.111.205.61:5140#http://36.44.76.31:5554/rtp/239.110.205.93:7904#http://36.44.76.31:5554/rtp/239.110.205.94:7900
甘肃卫视HD,http://36.44.76.31:5554/rtp/239.111.205.88:5140
青海卫视HD,http://36.44.76.31:5554/rtp/239.111.205.105:5140#http://36.44.76.31:5554/rtp/239.109.205.77:8552
新疆卫视HD,http://36.44.76.31:5554/rtp/239.111.205.59:5140#http://36.44.76.31:5554/rtp/239.110.205.95:7896
西藏卫视HD,http://36.44.76.31:5554/rtp/239.111.205.58:5140
兵团卫视HD,http://36.44.76.31:5554/rtp/239.110.205.92:7908#http://36.44.76.31:5554/rtp/239.111.205.60:5140
农林卫视HD,http://36.44.76.31:5554/rtp/239.110.205.88:7924#http://36.44.76.31:5554/rtp/239.112.205.26:5140
北京纪实科教HD,http://36.44.76.31:5554/rtp/239.111.205.55:5140
欢笑剧场HD,http://36.44.76.31:5554/rtp/239.109.205.51:8344#http://36.44.76.31:5554/rtp/239.112.205.236:5140
陕西都市HD,http://36.44.76.31:5554/rtp/239.110.205.84:7940#http://36.44.76.31:5554/rtp/239.111.205.42:5140
陕西西部电影HD,http://36.44.76.31:5554/rtp/239.111.205.102:5140
陕西银龄HD,http://36.44.76.31:5554/rtp/239.111.205.98:5140
陕西体育休闲HD,http://36.44.76.31:5554/rtp/239.111.205.36:5140#http://36.44.76.31:5554/rtp/239.110.205.85:7936
金鹰纪实HD,http://36.44.76.31:5554/rtp/239.109.205.59:8408#http://36.44.76.31:5554/rtp/239.112.205.203:5140
环球奇观HD,http://36.44.76.31:5554/rtp/239.110.205.86:7932
中国交通HD,http://36.44.76.31:5554/rtp/239.111.205.54:5140
IPTV3HD,http://36.44.76.31:5554/rtp/239.109.205.197:9650
IPTV5HD,http://36.44.76.31:5554/rtp/239.109.205.211:9184
IPTV6HD,http://36.44.76.31:5554/rtp/239.109.205.198:9654
IPTV8HD,http://36.44.76.31:5554/rtp/239.109.205.199:9658
IPTV相声小品HD,http://36.44.76.31:5554/rtp/239.109.205.212:9192
爱生活HD,http://36.44.76.31:5554/rtp/239.110.205.55:9946#http://36.44.76.31:5554/rtp/239.112.205.234:5140
高网HD,http://36.44.76.31:5554/rtp/239.110.205.16:9810
足球HD,http://36.44.76.31:5554/rtp/239.110.205.25:9846#http://36.44.76.31:5554/rtp/239.112.205.127:5140
FXTVHD,http://36.44.76.31:5554/rtp/239.111.205.244:5140
IPTV3+HD,http://36.44.76.31:5554/rtp/239.112.205.116:5140
IPTV6+HD,http://36.44.76.31:5554/rtp/239.112.205.118:5140
IPTV8+HD,http://36.44.76.31:5554/rtp/239.112.205.119:5140
百事各种比赛直播HD,http://36.44.76.31:5554/rtp/239.111.205.20:5140#http://36.44.76.31:5554/rtp/239.111.205.21:5140#http://36.44.76.31:5554/rtp/239.111.205.23:5140#http://36.44.76.31:5554/rtp/239.111.205.25:5140#http://36.44.76.31:5554/rtp/239.111.205.43:5140#http://36.44.76.31:5554/rtp/239.109.205.170:9612#http://36.44.76.31:5554/rtp/239.109.205.171:9614#http://36.44.76.31:5554/rtp/239.109.205.172:9616#http://36.44.76.31:5554/rtp/239.109.205.173:9618#http://36.44.76.31:5554/rtp/239.109.205.174:9620#http://36.44.76.31:5554/rtp/239.109.205.175:9622#http://36.44.76.31:5554/rtp/239.109.205.176:9624#http://36.44.76.31:5554/rtp/239.109.205.219:9714#http://36.44.76.31:5554/rtp/239.109.205.220:9718#http://36.44.76.31:5554/rtp/239.109.205.221:9722#http://36.44.76.31:5554/rtp/239.111.205.22:5140#http://36.44.76.31:5554/rtp/239.111.205.24:5140
足球频道HD,http://36.44.76.31:5554/rtp/239.110.205.89:7920


央视（自建）,#genre#
CCTV1,http://69.30.245.50/live/cctv1.m3u8
CCTV2,http://69.30.245.50/live/cctv2.m3u8
CCTV3,http://69.30.245.50/live/cctv3.m3u8
CCTV4,http://69.30.245.50/live/cctv4.m3u8
CCTV4K,http://38.75.136.137:98/gslb/dsdqpub/cctv4k.m3u8?auth=testpub
CCTV4K,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv4k
CCTV5,http://69.30.245.50/live/cctv5.m3u8
CCTV5+,http://69.30.246.194/live/cctv5p.m3u8
CCTV6,http://69.30.245.50/live/cctv6.m3u8
CCTV7,http://69.30.245.50/live/cctv7.m3u8
CCTV8,http://69.30.245.50/live/cctv8.m3u8
CCTV8K,http://38.75.136.137:98/gslb/dsdqpub/cctv8k.m3u8?auth=testpub
CCTV8K,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv8k
CCTV9,http://69.30.245.50/live/cctv9.m3u8
CCTV10,http://69.30.245.50/live/cctv10.m3u8
CCTV11,http://69.30.246.194/live/cctv11.m3u8
CCTV12,http://69.30.246.194/live/cctv12.m3u8
CCTV13,http://69.30.246.194/live/cctv13.m3u8
CCTV14,http://69.30.246.194/live/cctv14.m3u8
CCTV15,http://69.30.246.194/live/cctv15.m3u8
CCTV16,http://69.30.246.194/live/cctv16.m3u8
CCTV16 4K,http://74.91.26.218:82/live/cctv16hd.m3u8
CCTV17,http://69.30.246.194/live/cctv17.m3u8

CCTV1,http://218.87.237.106:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV2,http://111.8.242.102:9999/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://218.87.237.106:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV4,http://111.8.242.102:9999/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://218.87.237.105:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV5+,http://111.8.242.102:9999/tsfile/live/1052_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://218.87.237.106:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV7,http://218.87.237.106:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV8,http://218.87.237.105:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV9,http://218.87.237.106:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV10,http://218.87.237.105:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV11,http://111.8.242.102:9999/tsfile/live/1041_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://218.87.237.105:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV13,http://111.8.242.102:9999/tsfile/live/1045_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://111.8.242.102:9999/tsfile/live/1046_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://218.87.237.106:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV17,http://111.8.242.102:9999/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV气象,http://111.8.242.102:9999/tsfile/live/1088_1.m3u8?key=txiptv&playlive=1&authid=0

CCTV1,http://74.91.26.218:82/live/cctv1hd.m3u8
CCTV2,http://74.91.26.218:82/live/cctv2hd.m3u8
CCTV3,http://74.91.26.218:82/live/cctv3hd.m3u8
CCTV4K,http://38.75.136.137:98/gslb/dsdqpub/cctv4k.m3u8?auth=testpub
CCTV4K,http://111.170.156.74:3344/央视/cctv.php?id=cctv4k
CCTV4亚洲,http://74.91.26.218:82/live/cctv4hd.m3u8
CCTV4,http://74.91.26.218:82/live/cctv4hd.m3u8
CCTV5,http://74.91.26.218:82/live/cctv5hd.m3u8
CCTV5+,http://74.91.26.218:82/live/cctv5p.m3u8
CCTV6,http://74.91.26.218:82/live/cctv6hd.m3u8
CCTV7,http://74.91.26.218:82/live/cctv7hd.m3u8
CCTV8K,http://38.75.136.137:98/gslb/dsdqpub/cctv8k.m3u8?auth=testpub
CCTV8,http://74.91.26.218:82/live/cctv8hd.m3u8
CCTV9,http://74.91.26.218:82/live/cctv9hd.m3u8
CCTV10,http://74.91.26.218:82/live/cctv10hd.m3u8
CCTV11,http://74.91.26.218:82/live/cctv11hd.m3u8
CCTV12,http://74.91.26.218:82/live/cctv12hd.m3u8
CCTV13,http://74.91.26.218:82/live/cctv13hd.m3u8
CCTV14,http://74.91.26.218:82/live/cctv14hd.m3u8
CCTV15,http://74.91.26.218:82/live/cctv15hd.m3u8
CCTV16 4K,http://74.91.26.218:82/live/cctv16hd.m3u8
CCTV16,http://74.91.26.218:82/live/cctv16hd.m3u8
CCTV17,http://74.91.26.218:82/live/cctv17hd.m3u8

CCTV1,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv1hd
CCTV2,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv2hd
CCTV3,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv3hd
CCTV4K,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv4k
CCTV4亚洲,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv4hd
CCTV4,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv4hd
CCTV5,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv5hd
CCTV5+,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv5p
CCTV6,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv6hd
CCTV7,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv7hd
CCTV8K,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv8k
CCTV8,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv8hd
CCTV9,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv9hd
CCTV10,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv10hd
CCTV11,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv11hd
CCTV12,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv12hd
CCTV13,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv13hd
CCTV14,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv14hd
CCTV15,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv15hd
CCTV16,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv16hd
CCTV17,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv17hd

CCTV1,http://107.150.60.122/live/cctv1hd.m3u8
CCTV2,http://107.150.60.122/live/cctv2hd.m3u8
CCTV3,http://107.150.60.122/live/cctv3hd.m3u8
CCTV4,http://107.150.60.122/live/cctv4hd.m3u8
CCTV5,http://107.150.60.122/live/cctv5hd.m3u8
CCTV6,http://107.150.60.122/live/cctv6hd.m3u8
CCTV7,http://107.150.60.122/live/cctv7hd.m3u8
CCTV8,http://107.150.60.122/live/cctv8hd.m3u8
CCTV9,http://107.150.60.122/live/cctv9hd.m3u8
CCTV10,http://107.150.60.122/live/cctv10hd.m3u8
CCTV11,http://107.150.60.122/live/cctv11hd.m3u8
CCTV12,http://107.150.60.122/live/cctv12hd.m3u8
CCTV13,http://107.150.60.122/live/cctv13hd.m3u8
CCTV14,http://107.150.60.122/live/cctv14hd.m3u8
CCTV15,http://107.150.60.122/live/cctv15hd.m3u8
CCTV16,http://107.150.60.122/live/cctv16hd.m3u8
CCTV17,http://107.150.60.122/live/cctv17hd.m3u8
CCTV5+,http://107.150.60.122/live/cctv5p.m3u8
CCTV4K,http://107.150.60.122/live/cctv4k.m3u8
CCTV8K,http://107.150.60.122/live/cctv8k.m3u8

CCTV1,http://82.157.249.28:4009/ys/ysp.php?c=cctv1
CCTV2,http://82.157.249.28:4009/ys/ysp.php?c=cctv2
CCTV3,http://82.157.249.28:4009/ys/ysp.php?c=cctv3
CCTV4,http://82.157.249.28:4009/ys/ysp.php?c=cctv4
CCTV5,http://82.157.249.28:4009/ys/ysp.php?c=cctv5
CCTV5+,http://82.157.249.28:4009/ys/ysp.php?c=cctv5p
CCTV6,http://82.157.249.28:4009/ys/ysp.php?c=cctv6
CCTV7,http://82.157.249.28:4009/ys/ysp.php?c=cctv7
CCTV8,http://82.157.249.28:4009/ys/ysp.php?c=cctv8
CCTV9,http://82.157.249.28:4009/ys/ysp.php?c=cctv9
CCTV10,http://82.157.249.28:4009/ys/ysp.php?c=cctv10
CCTV11,http://82.157.249.28:4009/ys/ysp.php?c=cctv11
CCTV12,http://82.157.249.28:4009/ys/ysp.php?c=cctv12
CCTV13,http://82.157.249.28:4009/ys/ysp.php?c=cctv13
CCTV14,http://82.157.249.28:4009/ys/ysp.php?c=cctv14
CCTV15,http://82.157.249.28:4009/ys/ysp.php?c=cctv15
CCTV16,http://82.157.249.28:4009/ys/ysp.php?c=cctv16
CCTV17,http://82.157.249.28:4009/ys/ysp.php?c=cctv17

CCTV1,http://82.157.249.28:4009/migu/miguVIP.php?id=608807420
CCTV2, http://82.157.249.28:4009/migu/miguVIP.php?id=631780532
CCTV3,http://82.157.249.28:4009/migu/miguVIP.php?id=624878271
CCTV4,http://82.157.249.28:4009/migu/miguVIP.php?id=631780421
CCTV5+,http://82.157.249.28:4009/migu/miguVIP.php?id=641886773
CCTV6,http://82.157.249.28:4009/migu/miguVIP.php?id=624878396
CCTV7,http://82.157.249.28:4009/migu/miguVIP.php?id=673168121
CCTV8,http://82.157.249.28:4009/migu/miguVIP.php?id=624878356
CCTV9,http://82.157.249.28:4009/migu/miguVIP.php?id=673168140
CCTV10,http://82.157.249.28:4009/migu/miguVIP.php?id=624878405
CCTV11,http://82.157.249.28:4009/migu/miguVIP.php?id=667987558
CCTV12,http://82.157.249.28:4009/migu/miguVIP.php?id=673168185
CCTV13,http://82.157.249.28:4009/migu/miguVIP.php?id=608807423
CCTV14,http://82.157.249.28:4009/migu/miguVIP.php?id=624878440
CCTV15,http://82.157.249.28:4009/migu/miguVIP.php?id=673168223
CCTV17,http://82.157.249.28:4009/migu/miguVIP.php?id=673168256

CCTV1,http://222.214.208.34:59901/tsfile/live/0001_1.m3u8
CCTV1,http://69.30.246.194/live/cctv1.m3u8
CCTV1,http://116.76.254.170:44330/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV2,http://222.214.208.34:59901/tsfile/live/0002_1.m3u8
CCTV2,http://116.76.254.170:44330/tsfile/live/0002_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV3,http://222.214.208.34:59901/tsfile/live/0003_1.m3u8
CCTV3,http://116.76.254.170:44330/tsfile/live/0003_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV4,http://222.214.208.34:59901/tsfile/live/0004_1.m3u8
CCTV4,http://69.30.246.194/live/cctv4.m3u8
CCTV4,http://116.76.254.170:44330/tsfile/live/0004_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV5,http://222.214.208.34:59901/tsfile/live/0005_1.m3u8
CCTV5,http://116.76.254.170:44330/tsfile/live/0005_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV5+,http://222.214.208.34:59901/tsfile/live/0016_1.m3u8
CCTV5+,http://116.76.254.170:44330/tsfile/live/0125_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV6,http://222.214.208.34:59901/tsfile/live/0006_1.m3u8
CCTV6,http://116.76.254.170:44330/tsfile/live/0006_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV7,http://222.214.208.34:59901/tsfile/live/0007_1.m3u8
CCTV7,http://116.76.254.170:44330/tsfile/live/0007_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV8,http://222.214.208.34:59901/tsfile/live/0008_1.m3u8
CCTV8,http://116.76.254.170:44330/tsfile/live/0008_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV9,http://222.214.208.34:59901/tsfile/live/0009_1.m3u8
CCTV9,http://116.76.254.170:44330/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV10,http://222.214.208.34:59901/tsfile/live/0010_1.m3u8
CCTV10,http://116.76.254.170:44330/tsfile/live/0010_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV11,http://222.214.208.34:59901/tsfile/live/0011_1.m3u8
CCTV11,http://69.30.246.194/live/cctv11.m3u8
CCTV11,http://116.76.254.170:44330/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV12,http://222.214.208.34:59901/tsfile/live/0012_1.m3u8
CCTV12,http://69.30.246.194/live/cctv12.m3u8
CCTV12,http://116.76.254.170:44330/tsfile/live/0012_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV13,http://222.214.208.34:59901/tsfile/live/0013_1.m3u8
CCTV13,http://69.30.246.194/live/cctv13.m3u8
CCTV13,http://116.76.254.170:44330/tsfile/live/0013_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV14,http://222.214.208.34:59901/tsfile/live/0014_1.m3u8
CCTV14,http://69.30.246.194/live/cctv14.m3u8
CCTV14,http://116.76.254.170:44330/tsfile/live/0014_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV15,http://222.214.208.34:59901/tsfile/live/0015_1.m3u8
CCTV15,http://116.76.254.170:44330/tsfile/live/0015_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV15,http://69.30.246.194/live/cctv15.m3u8
CCTV16,http://69.30.246.194/live/cctv16.m3u8
CCTV17,http://69.30.246.194/live/cctv17.m3u8

CCTV16奥林匹克,http://69.30.246.194/live/cctv16.m3u8#http://39.152.103.17:8089/tsfile/live/1015_1.m3u8#http://121.19.134.216:808/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-4K,http://38.75.136.137:98/gslb/dsdqpub/cctv4k.m3u8?auth=testpub
CCTV-8K,http://38.75.136.137:98/gslb/dsdqpub/cctv8k.m3u8?auth=testpub
重温经典,http://8.138.7.223/tv/cwjd.php
重温经典,http://rihou.cc:555/tv/[Pd]重温经典
重温经典,http://8.138.7.223/tv/cwjd.php#http://112.27.235.94:8000/hls/50/index.m3u8
重温经典,http://124.236.93.22:2380/hw1live.rxip.sc96655.com.huan.tv/live/CWJD_4000.m3u8
重温经典,http://38.75.136.137:98/gslb/dsdqpub/cwjd.m3u8?auth=testpub
重温经典,http://69.30.246.194/live/cwjd.m3u8
重温经典,http://m.061899.xyz/mg/cwjd
重温经典,http://otangtang.com:38848/udp/239.3.1.25:8001
重温经典(网络),http://quan2018.mycloudnas.com:9000/udp/239.3.1.25:8001

CCTV第一剧场,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=dyjc
CCTV风云剧场,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=fyjc
CCTV风云音乐,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=fyyy
CCTV风云足球,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=fyzq
CCTV女性时尚,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=nxss
CCTV世界地理,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=sjdl
CCTV怀旧剧场,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=hjjc
CCTV央视台球,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=ystq
CCTV老故事,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=lgs
